epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
286,43969,1.31981,1.50154,0.01655,1.00006,0.71037,0.59764,0.6666,0.46409,1.27788,1.29438,0.01997,0,0.00294625,0.00294625,0.00294625,0.00147312,0.0058925
287,44117.2,1.31704,1.49856,0.01648,0.99989,0.71092,0.59814,0.66691,0.46436,1.27838,1.29262,0.01998,0,0.0029215,0.0029215,0.0029215,0.00146075,0.005843
288,44271.9,1.3185,1.49534,0.01649,1,0.71102,0.59855,0.66752,0.46458,1.27819,1.29194,0.01998,0,0.00289675,0.00289675,0.00289675,0.00144837,0.0057935
289,44420.8,1.31929,1.50351,0.01654,0.99995,0.71091,0.60037,0.66769,0.46504,1.27762,1.2921,0.01997,0,0.002872,0.002872,0.002872,0.001436,0.005744
290,44575.8,1.30721,1.48497,0.01633,0.99995,0.71053,0.5998,0.66752,0.46499,1.27718,1.29199,0.01996,0,0.00284725,0.00284725,0.00284725,0.00142362,0.0056945
291,44724.2,1.31946,1.50074,0.01645,1.00017,0.713,0.5989,0.66789,0.46535,1.27709,1.29071,0.01995,0,0.0028225,0.0028225,0.0028225,0.00141125,0.005645
292,44870.1,1.31632,1.48552,0.01656,0.99996,0.71637,0.59719,0.6681,0.46563,1.27654,1.2903,0.01994,0,0.00279775,0.00279775,0.00279775,0.00139887,0.0055955
293,45025.3,1.30875,1.48499,0.01637,0.99989,0.71891,0.59571,0.66851,0.46583,1.27634,1.29031,0.01993,0,0.002773,0.002773,0.002773,0.0013865,0.005546
294,45174.1,1.3079,1.48203,0.01643,0.99998,0.71739,0.59682,0.66868,0.46615,1.27524,1.29068,0.01992,0,0.00274825,0.00274825,0.00274825,0.00137412,0.0054965
295,45318.7,1.3021,1.49307,0.01626,1.00012,0.7172,0.59616,0.66875,0.46619,1.2748,1.29074,0.01991,0,0.0027235,0.0027235,0.0027235,0.00136175,0.005447
296,45471.7,1.30653,1.47649,0.0163,1.0001,0.7236,0.59379,0.66898,0.46636,1.27447,1.29076,0.0199,0,0.00269875,0.00269875,0.00269875,0.00134937,0.0053975
297,45618.4,1.31587,1.47193,0.01641,1.00004,0.72354,0.5945,0.66907,0.4664,1.27501,1.2895,0.01991,0,0.002674,0.002674,0.002674,0.001337,0.005348
298,45771.8,1.31114,1.48201,0.01635,0.99976,0.72456,0.59372,0.66912,0.46666,1.27497,1.28869,0.01992,0,0.00264925,0.00264925,0.00264925,0.00132462,0.0052985
299,45923.8,1.31545,1.48178,0.01641,1.00015,0.72549,0.59219,0.66925,0.46697,1.27497,1.28821,0.01991,0,0.0026245,0.0026245,0.0026245,0.00131225,0.005249
300,46077.7,1.3147,1.48054,0.0163,0.99988,0.7262,0.59131,0.66935,0.46689,1.2744,1.28785,0.0199,0,0.00259975,0.00259975,0.00259975,0.00129987,0.0051995
301,46236,1.30814,1.48639,0.01624,1.00007,0.72939,0.59041,0.66968,0.46725,1.27517,1.28576,0.01991,0,0.002575,0.002575,0.002575,0.0012875,0.00515
302,46388.7,1.30105,1.47178,0.01619,0.99998,0.72524,0.59347,0.66977,0.46725,1.27511,1.28497,0.01991,0,0.00255025,0.00255025,0.00255025,0.00127513,0.0051005
303,46545.4,1.31182,1.4782,0.01624,1.00006,0.72563,0.59009,0.66986,0.46719,1.2747,1.28537,0.0199,0,0.0025255,0.0025255,0.0025255,0.00126275,0.005051
304,46703.2,1.3047,1.47707,0.01626,0.99997,0.72907,0.59052,0.67066,0.46774,1.27461,1.28346,0.0199,0,0.00250075,0.00250075,0.00250075,0.00125038,0.0050015
305,46854.3,1.30404,1.46725,0.01616,1.00007,0.73144,0.59032,0.67085,0.46806,1.27417,1.28325,0.01989,0,0.002476,0.002476,0.002476,0.001238,0.004952
306,47002.4,1.29837,1.46541,0.0162,0.99993,0.73014,0.59142,0.67133,0.46853,1.27381,1.28263,0.01988,0,0.00245125,0.00245125,0.00245125,0.00122563,0.0049025
307,47156.7,1.30689,1.45939,0.01622,1.00001,0.73178,0.59107,0.67129,0.46867,1.27383,1.28182,0.01988,0,0.0024265,0.0024265,0.0024265,0.00121325,0.004853
308,47306.3,1.30662,1.47077,0.01615,0.99992,0.73204,0.59154,0.67124,0.46871,1.27354,1.28123,0.01987,0,0.00240175,0.00240175,0.00240175,0.00120088,0.0048035
309,47454.7,1.29223,1.4581,0.01599,1.00002,0.73431,0.59022,0.67112,0.46851,1.27299,1.28217,0.01986,0,0.002377,0.002377,0.002377,0.0011885,0.004754
310,47609.8,1.29749,1.45495,0.01613,1.00005,0.73452,0.59045,0.67114,0.46871,1.27286,1.28184,0.01986,0,0.00235225,0.00235225,0.00235225,0.00117613,0.0047045
311,47755.6,1.30362,1.46299,0.01624,0.99997,0.72988,0.59213,0.67117,0.4688,1.27326,1.28148,0.01987,0,0.0023275,0.0023275,0.0023275,0.00116375,0.004655
312,47897.8,1.29652,1.45828,0.01609,1.00001,0.73279,0.58934,0.6714,0.46885,1.27354,1.28021,0.01988,0,0.00230275,0.00230275,0.00230275,0.00115138,0.0046055
313,48049.9,1.28893,1.4511,0.016,1.00001,0.7322,0.59014,0.6712,0.46878,1.27308,1.28093,0.01986,0,0.002278,0.002278,0.002278,0.001139,0.004556
314,48197.2,1.30035,1.45543,0.01624,1,0.73193,0.59007,0.67125,0.46865,1.27279,1.28038,0.01986,0,0.00225325,0.00225325,0.00225325,0.00112663,0.0045065
315,48348.3,1.29238,1.4465,0.01607,1.00002,0.73682,0.58806,0.67153,0.46873,1.27346,1.27855,0.01987,0,0.0022285,0.0022285,0.0022285,0.00111425,0.004457
316,48505.6,1.2877,1.43659,0.01602,1.00004,0.73635,0.58863,0.67147,0.46861,1.27319,1.27854,0.01986,0,0.00220375,0.00220375,0.00220375,0.00110188,0.0044075
317,48651.1,1.28613,1.43739,0.01601,0.99999,0.7399,0.58717,0.67178,0.46874,1.27315,1.27807,0.01985,0,0.002179,0.002179,0.002179,0.0010895,0.004358
318,48802.2,1.30545,1.4528,0.01604,0.99988,0.73865,0.58629,0.67159,0.4687,1.27329,1.27775,0.01986,0,0.00215425,0.00215425,0.00215425,0.00107713,0.0043085
319,48946.7,1.29307,1.44208,0.01602,1.00013,0.73921,0.58485,0.67136,0.46859,1.27197,1.27887,0.01983,0,0.0021295,0.0021295,0.0021295,0.00106475,0.004259
320,49090.7,1.29268,1.44664,0.01595,1,0.73852,0.58476,0.67153,0.46873,1.27166,1.27876,0.01982,0,0.00210475,0.00210475,0.00210475,0.00105238,0.0042095
321,49241,1.29449,1.43778,0.01599,1,0.7372,0.58655,0.672,0.46905,1.27174,1.27771,0.01981,0,0.00208,0.00208,0.00208,0.00104,0.00416
322,49387.6,1.29267,1.43428,0.01601,0.99987,0.73751,0.5875,0.67241,0.46929,1.27121,1.27738,0.0198,0,0.00205525,0.00205525,0.00205525,0.00102763,0.0041105
323,49534.7,1.29577,1.43816,0.0159,1.00015,0.73514,0.58918,0.67288,0.46982,1.27119,1.27657,0.0198,0,0.0020305,0.0020305,0.0020305,0.00101525,0.004061
324,49682.8,1.29271,1.42872,0.01598,0.99996,0.7378,0.58777,0.67289,0.46979,1.27148,1.27536,0.0198,0,0.00200575,0.00200575,0.00200575,0.00100288,0.0040115
325,49828.2,1.2847,1.42944,0.01591,0.99993,0.74081,0.58629,0.67306,0.46998,1.27086,1.27566,0.01978,0,0.001981,0.001981,0.001981,0.0009905,0.003962
326,49980.1,1.28532,1.42842,0.01587,1.00008,0.73688,0.58914,0.67332,0.47012,1.27061,1.27527,0.01978,0,0.00195625,0.00195625,0.00195625,0.000978125,0.0039125
327,50125.8,1.28503,1.42196,0.01572,0.99996,0.73671,0.5909,0.67338,0.47024,1.27081,1.27487,0.01979,0,0.0019315,0.0019315,0.0019315,0.00096575,0.003863
328,50276.8,1.2771,1.42572,0.01587,1.00003,0.73124,0.59341,0.6732,0.47019,1.27009,1.27569,0.01978,0,0.00190675,0.00190675,0.00190675,0.000953375,0.0038135
329,50438.5,1.28754,1.4321,0.01599,1.00003,0.73906,0.58826,0.67298,0.4701,1.26971,1.27613,0.01976,0,0.001882,0.001882,0.001882,0.000941,0.003764
330,50592.8,1.28887,1.42768,0.01576,0.99998,0.74645,0.58387,0.67312,0.4702,1.26957,1.2756,0.01976,0,0.00185725,0.00185725,0.00185725,0.000928625,0.0037145
331,50749.7,1.28265,1.4276,0.01569,1.00001,0.74008,0.58891,0.67321,0.47053,1.26995,1.27469,0.01977,0,0.0018325,0.0018325,0.0018325,0.00091625,0.003665
332,50909.1,1.27786,1.41761,0.01579,0.99993,0.7328,0.59268,0.67312,0.47078,1.26982,1.27478,0.01977,0,0.00180775,0.00180775,0.00180775,0.000903875,0.0036155
333,51064,1.27948,1.41063,0.01567,0.99989,0.7365,0.59158,0.6729,0.47077,1.26924,1.27545,0.01976,0,0.001783,0.001783,0.001783,0.0008915,0.003566
334,51216.7,1.26908,1.3968,0.01569,0.99999,0.73434,0.59265,0.67314,0.47079,1.26871,1.27597,0.01974,0,0.00175825,0.00175825,0.00175825,0.000879125,0.0035165
335,51375.7,1.2761,1.41256,0.01564,1.00012,0.7334,0.59198,0.67331,0.47095,1.26852,1.27638,0.01974,0,0.0017335,0.0017335,0.0017335,0.00086675,0.003467
336,51527.8,1.27795,1.40527,0.01566,0.99996,0.73664,0.59169,0.67339,0.47107,1.26828,1.27592,0.01973,0,0.00170875,0.00170875,0.00170875,0.000854375,0.0034175
337,51682.2,1.2712,1.40429,0.01578,1.00016,0.74128,0.58972,0.67345,0.47115,1.26882,1.27495,0.01974,0,0.001684,0.001684,0.001684,0.000842,0.003368
338,51845.6,1.27541,1.40017,0.0157,0.99988,0.7396,0.59026,0.67344,0.47116,1.2687,1.27459,0.01974,0,0.00165925,0.00165925,0.00165925,0.000829625,0.0033185
339,51996.6,1.27437,1.41045,0.01567,0.99998,0.74236,0.58732,0.67368,0.47114,1.26877,1.27432,0.01975,0,0.0016345,0.0016345,0.0016345,0.00081725,0.003269
340,52146.1,1.27536,1.40511,0.01558,1.00002,0.73832,0.58991,0.67384,0.47131,1.26894,1.27342,0.01975,0,0.00160975,0.00160975,0.00160975,0.000804875,0.0032195
341,52299.1,1.26804,1.39183,0.01557,1.00006,0.73852,0.58989,0.67424,0.47153,1.26942,1.27233,0.01975,0,0.001585,0.001585,0.001585,0.0007925,0.00317
342,52446,1.27215,1.39389,0.01562,1.00003,0.73698,0.59164,0.67424,0.47161,1.26915,1.2724,0.01975,0,0.00156025,0.00156025,0.00156025,0.000780125,0.0031205
343,52591.6,1.26245,1.3941,0.01553,0.99993,0.74064,0.58918,0.67436,0.4717,1.26908,1.27196,0.01974,0,0.0015355,0.0015355,0.0015355,0.00076775,0.003071
344,52746.3,1.2692,1.38425,0.01558,0.99993,0.73306,0.59528,0.67428,0.47162,1.26865,1.27245,0.01973,0,0.00151075,0.00151075,0.00151075,0.000755375,0.0030215
345,52893.8,1.27411,1.39763,0.01566,1.00018,0.7297,0.59771,0.67461,0.47172,1.2685,1.27219,0.01972,0,0.001486,0.001486,0.001486,0.000743,0.002972
346,53043.2,1.26773,1.39121,0.01557,0.99989,0.74336,0.59092,0.67512,0.47184,1.26882,1.27164,0.01973,0,0.00146125,0.00146125,0.00146125,0.000730625,0.0029225
347,53191.2,1.2589,1.38701,0.01556,0.99996,0.74124,0.59156,0.6753,0.4721,1.26948,1.27032,0.01974,0,0.0014365,0.0014365,0.0014365,0.00071825,0.002873
348,53336.6,1.27438,1.39494,0.01551,1.00002,0.74068,0.59312,0.67512,0.47193,1.26965,1.27067,0.01975,0,0.00141175,0.00141175,0.00141175,0.000705875,0.0028235
349,53489.2,1.2645,1.38007,0.01547,0.99996,0.74148,0.59282,0.67528,0.47221,1.26955,1.2714,0.01975,0,0.001387,0.001387,0.001387,0.0006935,0.002774
350,53634,1.26389,1.37941,0.01552,1.00012,0.73881,0.59457,0.67538,0.47222,1.26948,1.27172,0.01975,0,0.00136225,0.00136225,0.00136225,0.000681125,0.0027245
351,53777.4,1.27077,1.38385,0.01547,0.99985,0.73668,0.59704,0.67549,0.47232,1.27039,1.27033,0.01978,0,0.0013375,0.0013375,0.0013375,0.00066875,0.002675
352,53931.4,1.25445,1.38003,0.01548,1.00001,0.73838,0.59651,0.67537,0.47222,1.27008,1.27074,0.01977,0,0.00131275,0.00131275,0.00131275,0.000656375,0.0026255
353,54078.2,1.26043,1.38044,0.0154,1.00012,0.73995,0.5962,0.67528,0.47201,1.27051,1.27058,0.01978,0,0.001288,0.001288,0.001288,0.000644,0.002576
354,54227.8,1.25933,1.38264,0.01539,0.99984,0.73903,0.59622,0.67527,0.47192,1.27001,1.2713,0.01976,0,0.00126325,0.00126325,0.00126325,0.000631625,0.0025265
355,54375.2,1.26118,1.36651,0.01545,1.00012,0.74266,0.59339,0.67521,0.47192,1.26954,1.27124,0.01975,0,0.0012385,0.0012385,0.0012385,0.00061925,0.002477
356,54524.1,1.25827,1.36477,0.0154,0.99996,0.74488,0.59399,0.67517,0.47194,1.2695,1.27084,0.01975,0,0.00121375,0.00121375,0.00121375,0.000606875,0.0024275
357,54676.6,1.25408,1.36886,0.0153,1.00011,0.74473,0.59348,0.67542,0.4721,1.27004,1.26981,0.01977,0,0.001189,0.001189,0.001189,0.0005945,0.002378
358,54823.5,1.25419,1.36053,0.01534,0.99986,0.74672,0.59358,0.67541,0.47203,1.26999,1.26937,0.01976,0,0.00116425,0.00116425,0.00116425,0.000582125,0.0023285
359,54967.4,1.25678,1.36311,0.01534,0.99999,0.74638,0.59336,0.67543,0.47184,1.26993,1.26962,0.01976,0,0.0011395,0.0011395,0.0011395,0.00056975,0.002279
360,55121.6,1.25253,1.35375,0.0153,1.0001,0.74266,0.59553,0.67552,0.4719,1.26973,1.2696,0.01975,0,0.00111475,0.00111475,0.00111475,0.000557375,0.0022295
361,55267.5,1.25001,1.35591,0.01526,0.99989,0.74622,0.59488,0.6757,0.4719,1.2702,1.26911,0.01976,0,0.00109,0.00109,0.00109,0.000545,0.00218
362,55419.9,1.25547,1.3607,0.01525,0.99995,0.74477,0.59526,0.67584,0.472,1.27019,1.26938,0.01976,0,0.00106525,0.00106525,0.00106525,0.000532625,0.0021305
363,55566.6,1.2569,1.35723,0.01529,1.00017,0.74389,0.59572,0.67597,0.47195,1.27034,1.26911,0.01976,0,0.0010405,0.0010405,0.0010405,0.00052025,0.002081
364,55713.8,1.24646,1.35563,0.01518,0.9999,0.74302,0.59616,0.67615,0.47223,1.27028,1.26865,0.01977,0,0.00101575,0.00101575,0.00101575,0.000507875,0.0020315
365,55866.5,1.24873,1.34872,0.01523,1.00016,0.74758,0.59388,0.67597,0.47209,1.27048,1.26787,0.01977,0,0.000991,0.000991,0.000991,0.0004955,0.001982
366,56013.2,1.24697,1.34649,0.01529,0.99995,0.74986,0.59327,0.67631,0.47227,1.27088,1.26683,0.01977,0,0.00096625,0.00096625,0.00096625,0.000483125,0.0019325
367,56161.2,1.25096,1.34713,0.01517,0.99987,0.74774,0.59335,0.676,0.47212,1.2704,1.26779,0.01976,0,0.0009415,0.0009415,0.0009415,0.00047075,0.001883
368,56312.8,1.24177,1.33905,0.01516,1.0001,0.74833,0.59232,0.67574,0.47192,1.27053,1.26752,0.01976,0,0.00091675,0.00091675,0.00091675,0.000458375,0.0018335
369,56459.9,1.23148,1.33393,0.01508,1.00004,0.7472,0.59185,0.67563,0.47185,1.27059,1.26723,0.01976,0,0.000892,0.000892,0.000892,0.000446,0.001784
370,56614.3,1.24438,1.34448,0.01517,0.99994,0.74499,0.59353,0.6757,0.47215,1.27063,1.26735,0.01975,0,0.00086725,0.00086725,0.00086725,0.000433625,0.0017345
371,56760.9,1.25001,1.34085,0.01519,0.99998,0.74729,0.59392,0.67559,0.47212,1.27138,1.26575,0.01977,0,0.0008425,0.0008425,0.0008425,0.00042125,0.001685
372,56906.6,1.23508,1.33262,0.0151,0.99998,0.74855,0.59263,0.67544,0.47197,1.27078,1.26651,0.01975,0,0.00081775,0.00081775,0.00081775,0.000408875,0.0016355
373,57059.7,1.24233,1.33244,0.01498,1.00008,0.74868,0.59284,0.67533,0.472,1.27127,1.26546,0.01976,0,0.000793,0.000793,0.000793,0.0003965,0.001586
374,57205.7,1.24709,1.33842,0.01511,0.99979,0.74907,0.59267,0.67545,0.47204,1.27083,1.26597,0.01974,0,0.00076825,0.00076825,0.00076825,0.000384125,0.0015365
375,57350.1,1.23725,1.33078,0.01504,1.00008,0.75114,0.59268,0.67552,0.47205,1.27046,1.26601,0.01974,0,0.0007435,0.0007435,0.0007435,0.00037175,0.001487
376,57504.7,1.24049,1.33568,0.01514,1.0002,0.75763,0.58978,0.67555,0.4721,1.2707,1.26531,0.01974,0,0.00071875,0.00071875,0.00071875,0.000359375,0.0014375
377,57651,1.23476,1.32847,0.01504,0.99986,0.75637,0.59068,0.67563,0.47193,1.27108,1.26491,0.01975,0,0.000694,0.000694,0.000694,0.000347,0.001388
378,57807.3,1.23971,1.32756,0.01491,0.99996,0.7571,0.59038,0.67562,0.472,1.27116,1.26484,0.01975,0,0.00066925,0.00066925,0.00066925,0.000334625,0.0013385
379,57963.8,1.23305,1.32385,0.01498,1.00005,0.75774,0.58898,0.67575,0.47207,1.27164,1.26405,0.01976,0,0.0006445,0.0006445,0.0006445,0.00032225,0.001289
380,58118.4,1.23508,1.32408,0.01485,0.99999,0.76074,0.58773,0.67573,0.47205,1.27198,1.26357,0.01976,0,0.00061975,0.00061975,0.00061975,0.000309875,0.0012395
381,58275.5,1.22842,1.32242,0.01489,1.00004,0.75652,0.59112,0.67582,0.47198,1.27208,1.26342,0.01977,0,0.000595,0.000595,0.000595,0.0002975,0.00119
382,58431.6,1.23717,1.32664,0.01485,0.99988,0.75156,0.59155,0.67584,0.47211,1.2718,1.26366,0.01975,0,0.00057025,0.00057025,0.00057025,0.000285125,0.0011405
383,58582.3,1.23562,1.32297,0.01495,1.00007,0.74929,0.59276,0.67585,0.47217,1.27211,1.26317,0.01976,0,0.0005455,0.0005455,0.0005455,0.00027275,0.001091
384,58741.4,1.22691,1.31635,0.01498,1.0001,0.74915,0.59336,0.67593,0.47223,1.27231,1.26329,0.01977,0,0.00052075,0.00052075,0.00052075,0.000260375,0.0010415
385,58897,1.2275,1.31794,0.01482,0.99994,0.75063,0.59379,0.67605,0.47223,1.27265,1.26323,0.01978,0,0.000496,0.000496,0.000496,0.000248,0.000992
386,59048.9,1.22816,1.31124,0.01481,1.00001,0.75049,0.59352,0.67601,0.47234,1.27265,1.26337,0.01977,0,0.00047125,0.00047125,0.00047125,0.000235625,0.0009425
387,59207.6,1.23609,1.31024,0.01482,0.99999,0.74812,0.59468,0.67607,0.47222,1.27285,1.26365,0.01978,0,0.0004465,0.0004465,0.0004465,0.00022325,0.000893
388,59361.3,1.22131,1.30863,0.01477,0.99997,0.75071,0.59293,0.67594,0.47227,1.27236,1.26478,0.01977,0,0.00042175,0.00042175,0.00042175,0.000210875,0.0008435
389,59513.6,1.22633,1.30793,0.01475,1.00003,0.75018,0.5935,0.67575,0.47222,1.27302,1.26421,0.01979,0,0.000397,0.000397,0.000397,0.0001985,0.000794
390,59673,1.2236,1.31156,0.01494,0.99991,0.74889,0.59433,0.67584,0.47218,1.27347,1.26325,0.01978,0,0.00037225,0.00037225,0.00037225,0.000186125,0.0007445
391,59834.5,1.19032,1.05926,0.01653,1.00024,0.74674,0.59462,0.67604,0.47223,1.27363,1.26225,0.01979,0,0.0003475,0.0003475,0.0003475,0.00017375,0.000695
392,59987.5,1.16446,1.01111,0.01594,1.00003,0.74595,0.59543,0.67606,0.47226,1.27362,1.26188,0.01978,0,0.00032275,0.00032275,0.00032275,0.000161375,0.0006455
393,60146.9,1.14556,0.99804,0.01576,0.99991,0.74692,0.59519,0.67609,0.4721,1.27387,1.26135,0.01978,0,0.000298,0.000298,0.000298,0.000149,0.000596
394,60306.6,1.14842,0.99833,0.0158,1.0001,0.74741,0.59593,0.67636,0.47203,1.27395,1.26145,0.01978,0,0.00027325,0.00027325,0.00027325,0.000136625,0.0005465
395,60464.2,1.14514,0.98295,0.0157,0.99993,0.74729,0.59682,0.67646,0.47217,1.27405,1.26046,0.01979,0,0.0002485,0.0002485,0.0002485,0.00012425,0.000497
396,60618.2,1.13715,0.98068,0.01552,1.00009,0.74888,0.59568,0.67653,0.47235,1.27405,1.26021,0.01978,0,0.00022375,0.00022375,0.00022375,0.000111875,0.0004475
397,60782.8,1.14017,0.97822,0.01562,0.99997,0.74766,0.59772,0.67661,0.47233,1.27509,1.25864,0.0198,0,0.000199,0.000199,0.000199,9.95e-05,0.000398
398,60937.2,1.1405,0.96886,0.01556,0.99998,0.74227,0.59943,0.67659,0.47225,1.27542,1.25807,0.01981,0,0.00017425,0.00017425,0.00017425,8.7125e-05,0.0003485
399,61083.6,1.13846,0.96356,0.01548,1,0.73882,0.60067,0.67653,0.47223,1.27545,1.25794,0.01981,0,0.0001495,0.0001495,0.0001495,7.475e-05,0.000299
400,61237.1,1.13829,0.96626,0.01545,0.99997,0.7391,0.59955,0.67648,0.47207,1.27547,1.25713,0.01981,0,0.00012475,0.00012475,0.00012475,6.2375e-05,0.0002495
